iter	Passed	Remaining
9978	2271739	4102516
9979	2271877	4102126
9980	2271994	4101700
9981	2272119	4101287
9982	2272244	4100875
9983	2272563	4100812
9984	2272961	4100891
9985	2273265	4100801
9986	2273400	4100406
9987	2273536	4100014
9988	2273666	4099610
9989	2273805	4099222
9990	2273958	4098860
9991	2274114	4098504
9992	2274244	4098101
9993	2274410	4097761
9994	2274549	4097375
9995	2274693	4096996
9996	2275152	4097186
9997	2275940	4097966
9998	2276252	4097892
9999	2276947	4098505
10000	2277145	4098224
10001	2277325	4097911
10002	2277476	4097545
10003	2277614	4097156
10004	2277741	4096747
10005	2278033	4096635
10006	2278573	4096969
10007	2278826	4096787
10008	2278978	4096422
10009	2279149	4096094
10010	2279296	4095722
10011	2279450	4095361
10012	2279632	4095051
10013	2279803	4094722
10014	2279993	4094425
10015	2280316	4094369
10016	2280594	4094233
10017	2280857	4094067
10018	2281069	4093812
10019	2281315	4093618
10020	2281504	4093321
10021	2281685	4093009
10022	2281872	4092709
10023	2282079	4092443
10024	2282259	4092130
10025	2282456	4091847
10026	2282687	4091626
10027	2282928	4091422
10028	2283154	4091192
10029	2283350	4090907
10030	2283564	4090655
10031	2283767	4090384
10032	2283984	4090138
10033	2284156	4089809
10034	2284322	4089472
10035	2284497	4089151
10036	2284711	4088898
10037	2284876	4088559
10038	2285042	4088220
10039	2285261	4087977
10040	2285470	4087717
10041	2285646	4087396
10042	2285813	4087061
10043	2286000	4086761
10044	2286162	4086416
10045	2286556	4086485
10046	2286741	4086182
10047	2286916	4085859
10048	2287096	4085547
10049	2287315	4085304
10050	2287550	4085090
10051	2287746	4084806
10052	2287949	4084535
10053	2288153	4084264
10054	2288345	4083974
10055	2288530	4083669
10056	2288780	4083483
10057	2288945	4083142
10058	2289128	4082837
10059	2289287	4082487
10060	2289467	4082175
10061	2289640	4081849
10062	2289834	4081562
10063	2290030	4081278
10064	2290265	4081064
10065	2290771	4081331
10066	2291538	4082066
10067	2292157	4082536
10068	2292301	4082158
10069	2292431	4081757
10070	2292563	4081360
10071	2292691	4080955
10072	2293079	4081011
10073	2293850	4081752
10074	2294638	4082520
10075	2295371	4083192
10076	2296046	4083759
10077	2296709	4084304
10078	2297414	4084925
10079	2298119	4085545
10080	2298839	4086192
10081	2299568	4086854
10082	2300336	4087585
10083	2301070	4088256
10084	2301892	4089082
10085	2302111	4088837
10086	2302304	4088547
10087	2302491	4088246
10088	2302680	4087948
10089	2302883	4087675
10090	2303079	4087390
10091	2303227	4087019
10092	2303462	4086802
10093	2303610	4086432
10094	2303788	4086115
10095	2303982	4085827
10096	2304129	4085454
10097	2304292	4085109
10098	2304459	4084773
10099	2304623	4084431
10100	2304825	4084157
10101	2305356	4084465
10102	2305786	4084594
10103	2306047	4084424
10104	2306270	4084186
10105	2306468	4083905
10106	2306634	4083567
10107	2306802	4083232
10108	2306996	4082944
10109	2307159	4082599
10110	2307299	4082215
10111	2307453	4081855
10112	2307587	4081461
10113	2307733	4081088
10114	2307891	4080735
10115	2308047	4080380
10116	2308200	4080018
10117	2308342	4079638
10118	2308524	4079328
10119	2308678	4078969
10120	2308829	4078605
10121	2308970	4078222
10122	2309104	4077828
10123	2309263	4077478
10124	2309408	4077103
10125	2309584	4076783
10126	2309729	4076408
10127	2309872	4076031
10128	2310120	4075838
10129	2311132	4076992
10130	2311714	4077388
10131	2312087	4077415
10132	2312311	4077180
10133	2312581	4077026
10134	2312759	4076708
10135	2313365	4077146
10136	2314194	4077978
10137	2315117	4078972
10138	2315877	4079680
10139	2316271	4079743
10140	2316463	4079451
10141	2316665	4079176
10142	2316842	4078858
10143	2316998	4078502
10144	2317166	4078167
10145	2317323	4077812
10146	2317481	4077461
10147	2317642	4077113
10148	2317809	4076777
10149	2317971	4076433
10150	2318147	4076112
10151	2318313	4075775
10152	2318468	4075416
10153	2318618	4075051
10154	2318789	4074721
10155	2318964	4074400
10156	2319112	4074029
10157	2319278	4073691
10158	2319455	4073374
10159	2319635	4073061
10160	2319807	4072734
10161	2319968	4072387
10162	2320150	4072078
10163	2320379	4071850
10164	2320562	4071542
10165	2320891	4071491
10166	2321062	4071161
10167	2321289	4070931
10168	2321467	4070615
10169	2321897	4070740
10170	2322529	4071219
10171	2322718	4070923
10172	2322953	4070705
10173	2323185	4070483
10174	2323357	4070157
10175	2323526	4069825
10176	2323740	4069571
10177	2324066	4069513
10178	2324263	4069231
10179	2324461	4068949
10180	2324635	4068625
10181	2324844	4068363
10182	2325318	4068564
10183	2325894	4068944
10184	2326132	4068733
10185	2326390	4068556
10186	2326590	4068279
10187	2326780	4067984
10188	2326954	4067660
10189	2327129	4067339
10190	2327314	4067033
10191	2327480	4066696
10192	2327662	4066388
10193	2327839	4066068
10194	2327998	4065719
10195	2328188	4065424
10196	2328362	4065100
10197	2328529	4064766
10198	2328728	4064485
10199	2328899	4064157
10200	2329075	4063838
10201	2329276	4063562
10202	2329468	4063270
10203	2329642	4062948
10204	2329802	4062599
10205	2329971	4062268
10206	2330154	4061961
10207	2330315	4061614
10208	2331142	4062431
10209	2332114	4063498
10210	2332465	4063483
10211	2332857	4063540
10212	2333106	4063347
10213	2333333	4063116
10214	2333509	4062797
10215	2333757	4062601
10216	2334038	4062465
10217	2334324	4062337
10218	2334574	4062145
10219	2334779	4061876
10220	2335007	4061647
10221	2335205	4061366
10222	2335492	4061239
10223	2335726	4061020
10224	2335937	4060761
10225	2336119	4060452
10226	2336352	4060232
10227	2336583	4060007
10228	2336884	4059906
10229	2337185	4059802
10230	2337479	4059689
10231	2337701	4059449
10232	2337912	4059190
10233	2338072	4058841
10234	2338234	4058499
10235	2338423	4058201
10236	2338597	4057879
10237	2338773	4057559
10238	2338961	4057260
10239	2339131	4056930
10240	2339299	4056597
10241	2339494	4056310
10242	2339717	4056073
10243	2339905	4055775
10244	2340094	4055479
10245	2340269	4055156
10246	2340444	4054837
10247	2340637	4054546
10248	2340822	4054242
10249	2341021	4053964
10250	2341425	4054039
10251	2341704	4053899
10252	2341944	4053691
10253	2342125	4053380
10254	2342303	4053064
10255	2342469	4052728
10256	2342639	4052399
10257	2342821	4052089
10258	2342979	4051739
10259	2343136	4051387
10260	2343301	4051049
10261	2343472	4050722
10262	2343626	4050365
10263	2343822	4050081
10264	2343995	4049756
10265	2344149	4049400
10266	2344311	4049057
10267	2344515	4048787
10268	2344718	4048515
10269	2344936	4048269
10270	2345135	4047989
10271	2345307	4047664
10272	2345491	4047359
10273	2345703	4047103
10274	2345889	4046801
10275	2346065	4046483
10276	2346239	4046161
10277	2346426	4045861
10278	2346607	4045552
10279	2346789	4045244
10280	2346960	4044917
10281	2347125	4044580
10282	2347299	4044258
10283	2347478	4043944
10284	2347661	4043638
10285	2347822	4043294
10286	2348032	4043034
10287	2348208	4042716
10288	2348352	4042343
10289	2348530	4042028
10290	2348705	4041709
10291	2348875	4041380
10292	2349046	4041053
10293	2349269	4040816
10294	2349456	4040517
10295	2349648	4040226
10296	2349824	4039908
10297	2350001	4039592
10298	2350219	4039347
10299	2350402	4039041
10300	2350604	4038768
10301	2350793	4038472
10302	2350975	4038165
10303	2351162	4037866
10304	2351500	4037826
10305	2351883	4037864
10306	2352316	4037986
10307	2352515	4037708
10308	2352719	4037438
10309	2352959	4037231
10310	2353227	4037071
10311	2353533	4036975
10312	2353969	4037103
10313	2354203	4036885
10314	2354464	4036713
10315	2354676	4036458
10316	2354888	4036202
10317	2355297	4036282
10318	2355840	4036593
10319	2356147	4036501
10320	2356367	4036258
10321	2356589	4036018
10322	2356743	4035663
10323	2356914	4035336
10324	2357086	4035012
10325	2357253	4034678
10326	2357417	4034340
10327	2357592	4034020
10328	2357737	4033650
10329	2357888	4033290
10330	2358044	4032939
10331	2358210	4032604
10332	2358373	4032263
10333	2358557	4031959
10334	2358732	4031641
10335	2358907	4031322
10336	2359079	4030997
10337	2359250	4030671
10338	2359408	4030322
10339	2359576	4029991
10340	2359757	4029683
10341	2359950	4029395
10342	2360113	4029055
10343	2360272	4028709
10344	2360443	4028384
10345	2360604	4028040
10346	2360785	4027733
10347	2360980	4027448
10348	2361131	4027087
10349	2361314	4026782
10350	2361502	4026486
10351	2361659	4026137
10352	2361839	4025827
10353	2361998	4025481
10354	2362174	4025163
10355	2362388	4024912
10356	2362572	4024608
10357	2362763	4024317
10358	2363020	4024137
10359	2363205	4023836
10360	2363380	4023517
10361	2363567	4023219
10362	2363736	4022891
10363	2363912	4022574
10364	2364092	4022264
10365	2364264	4021941
10366	2364426	4021599
10367	2364602	4021283
10368	2364769	4020951
10369	2364943	4020631
10370	2365106	4020293
10371	2365277	4019967
10372	2365458	4019659
10373	2365632	4019339
10374	2365806	4019019
10375	2365988	4018713
10376	2366147	4018369
10377	2366314	4018037
10378	2366506	4017748
10379	2366678	4017425
10380	2366847	4017096
10381	2367025	4016784
10382	2367205	4016474
10383	2367363	4016127
10384	2367537	4015809
10385	2367699	4015468
10386	2367863	4015132
10387	2368023	4014789
10388	2368188	4014454
10389	2368362	4014134
10390	2368517	4013783
10391	2368673	4013434
10392	2369363	4013988
10393	2370197	4014786
10394	2371455	4016302
10395	2372264	4017058
10396	2372976	4017649
10397	2373697	4018256
10398	2373881	4017952
10399	2374032	4017594
10400	2374184	4017235
10401	2374347	4016898
10402	2374509	4016557
10403	2374676	4016224
10404	2374830	4015871
10405	2375003	4015549
10406	2375176	4015227
10407	2375344	4014898
10408	2375655	4014810
10409	2375922	4014646
10410	2376150	4014418
10411	2376343	4014131
10412	2376531	4013834
10413	2376687	4013484
10414	2376876	4013190
10415	2377034	4012843
10416	2377190	4012492
10417	2377366	4012177
10418	2377553	4011878
10419	2377753	4011604
10420	2377942	4011309
10421	2378134	4011020
10422	2378296	4010680
10423	2378452	4010329
10424	2378611	4009985
10425	2378760	4009623
10426	2378919	4009279
10427	2379099	4008969
10428	2379303	4008701
10429	2379470	4008369
10430	2379627	4008021
10431	2379785	4007675
10432	2379933	4007312
10433	2380107	4006993
10434	2380279	4006670
10435	2380466	4006374
10436	2380631	4006039
10437	2380819	4005744
10438	2380989	4005417
10439	2381146	4005069
10440	2381311	4004735
10441	2381468	4004387
10442	2381640	4004065
10443	2381828	4003770
10444	2382008	4003461
10445	2382174	4003129
10446	2382370	4002848
10447	2382563	4002561
10448	2382737	4002242
10449	2382896	4001898
10450	2383063	4001566
10451	2383230	4001237
10452	2383939	4001816
10453	2384801	4002652
10454	2385647	4003461
10455	2385952	4003361
10456	2386135	4003057
10457	2386283	4002695
10458	2386470	4002398
10459	2386663	4002111
10460	2386851	4001814
10461	2387021	4001488
10462	2387235	4001237
10463	2387424	4000944
10464	2387619	4000659
10465	2387788	4000332
10466	2387963	4000015
10467	2388125	3999676
10468	2388281	3999327
10469	2388446	3998993
10470	2388608	3998655
10471	2388792	3998353
10472	2388944	3997997
10473	2389095	3997641
10474	2389239	3997272
10475	2389392	3996917
10476	2389570	3996606
10477	2389737	3996276
10478	2389889	3995920
10479	2390050	3995580
10480	2390216	3995248
10481	2390366	3994890
10482	2390580	3994638
10483	2390860	3994497
10484	2391104	3994296
10485	2391328	3994062
10486	2391535	3993798
10487	2391771	3993583
10488	2391935	3993248
10489	2392128	3992961
10490	2392295	3992632
10491	2392459	3992296
10492	2392621	3991958
10493	2392791	3991634
10494	2392949	3991290
10495	2393115	3990958
10496	2393270	3990608
10497	2393444	3990289
10498	2393599	3989940
10499	2393748	3989580
10500	2393925	3989267
10501	2394116	3988978
10502	2394827	3989555
10503	2395504	3990075
10504	2396223	3990664
10505	2396445	3990426
10506	2396605	3990084
10507	2396779	3989766
10508	2396946	3989436
10509	2397101	3989086
10510	2397250	3988728
10511	2397404	3988376
10512	2397568	3988040
10513	2397745	3987728
10514	2397909	3987393
10515	2398087	3987083
10516	2398242	3986732
10517	2398403	3986394
10518	2398564	3986054
10519	2398720	3985705
10520	2398879	3985363
10521	2399091	3985108
10522	2399242	3984753
10523	2399413	3984431
10524	2399608	3984147
10525	2399928	3984073
10526	2400146	3983827
10527	2400462	3983746
10528	2400747	3983613
10529	2400967	3983371
10530	2401140	3983052
10531	2401321	3982746
10532	2401528	3982483
10533	2401736	3982222
10534	2401984	3982026
10535	2402195	3981771
10536	2402449	3981586
10537	2402637	3981291
10538	2402848	3981035
10539	2403025	3980723
10540	2403198	3980403
10541	2403366	3980077
10542	2403529	3979741
10543	2403703	3979423
10544	2403852	3979065
10545	2404022	3978741
10546	2404172	3978384
10547	2404321	3978026
10548	2404489	3977699
10549	2404639	3977341
10550	2404796	3976996
10551	2404952	3976649
10552	2405113	3976312
10553	2405272	3975969
10554	2405442	3975646
10555	2405630	3975352
10556	2405833	3975083
10557	2406088	3974899
10558	2406244	3974553
10559	2406471	3974324
10560	2406676	3974058
10561	2406865	3973766
10562	2407039	3973449
10563	2407212	3973130
10564	2407394	3972828
10565	2407584	3972536
10566	2407779	3972254
10567	2407959	3971947
10568	2408125	3971618
10569	2408299	3971302
10570	2408572	3971147
10571	2408790	3970904
10572	2408947	3970558
10573	2409393	3970692
10574	2410250	3971500
10575	2411007	3972144
10576	2411582	3972488
10577	2411777	3972205
10578	2411970	3971919
10579	2412205	3971702
10580	2412391	3971406
10581	2412569	3971096
10582	2412735	3970765
10583	2412927	3970478
10584	2413105	3970168
10585	2413260	3969820
10586	2413432	3969499
10587	2413616	3969200
10588	2413789	3968881
10589	2413948	3968539
10590	2414104	3968193
10591	2414254	3967837
10592	2414426	3967518
10593	2414589	3967183
10594	2414754	3966852
10595	2414911	3966507
10596	2415066	3966161
10597	2415220	3965811
10598	2415374	3965461
10599	2415555	3965156
10600	2415793	3964945
10601	2415954	3964607
10602	2416116	3964272
10603	2416276	3963933
10604	2416454	3963623
10605	2416626	3963303
10606	2417466	3964079
10607	2418189	3964664
10608	2418882	3965198
10609	2419056	3964881
10610	2419209	3964529
10611	2419364	3964183
10612	2419508	3963818
10613	2419671	3963483
10614	2419822	3963128
10615	2419971	3962770
10616	2420121	3962416
10617	2420277	3962070
10618	2420838	3962387
10619	2420997	3962046
10620	2421160	3961712
10621	2421312	3961359
10622	2421455	3960994
10623	2421620	3960662
10624	2421791	3960340
10625	2421969	3960031
10626	2422127	3959689
10627	2422285	3959347
10628	2422460	3959032
10629	2422625	3958702
10630	2422790	3958370
10631	2422976	3958075
10632	2423186	3957817
10633	2423351	3957487
10634	2423525	3957170
10635	2423678	3956821
10636	2423823	3956459
10637	2423978	3956111
10638	2424142	3955779
10639	2424289	3955420
10640	2424446	3955075
10641	2424602	3954731
10642	2424776	3954415
10643	2424938	3954080
10644	2425094	3953734
10645	2425252	3953394
10646	2425451	3953119
10647	2425615	3952788
10648	2425780	3952457
10649	2425965	3952160
10650	2426125	3951821
10651	2426296	3951501
10652	2426477	3951197
10653	2426662	3950900
10654	2426826	3950568
10655	2426980	3950221
10656	2427159	3949914
10657	2427337	3949603
10658	2427517	3949299
10659	2427680	3948966
10660	2427847	3948639
10661	2427991	3948276
10662	2428153	3947941
10663	2428303	3947587
10664	2428450	3947229
10665	2428606	3946883
10666	2428748	3946517
10667	2428899	3946164
10668	2429638	3946768
10669	2430367	3947353
10670	2431068	3947894
10671	2431654	3948247
10672	2431821	3947921
10673	2431984	3947588
10674	2432135	3947236
10675	2432294	3946897
10676	2432452	3946555
10677	2432606	3946208
10678	2432752	3945848
10679	2432896	3945483
10680	2433060	3945152
10681	2433208	3944795
10682	2433365	3944453
10683	2433534	3944129
10684	2433686	3943778
10685	2433847	3943443
10686	2434007	3943105
10687	2434174	3942780
10688	2434332	3942438
10689	2434481	3942084
10690	2434636	3941738
10691	2434800	3941407
10692	2434958	3941066
10693	2435129	3940746
10694	2435293	3940416
10695	2435454	3940081
10696	2435672	3939837
10697	2435931	3939661
10698	2436138	3939398
10699	2436369	3939176
10700	2436525	3938833
10701	2436736	3938578
10702	2436916	3938274
10703	2437095	3937967
10704	2437305	3937711
10705	2437580	3937560
10706	2437817	3937347
10707	2438005	3937056
10708	2438214	3936797
10709	2438462	3936603
10710	2438647	3936306
10711	2438838	3936019
10712	2439013	3935706
10713	2439176	3935374
10714	2439353	3935065
10715	2439516	3934734
10716	2439676	3934397
10717	2439853	3934086
10718	2440016	3933755
10719	2440173	3933413
10720	2440323	3933061
10721	2441015	3933581
10722	2441823	3934288
10723	2442577	3934909
10724	2442807	3934684
10725	2442966	3934347
10726	2443116	3933993
10727	2443274	3933653
10728	2443427	3933305
10729	2443578	3932954
10730	2443734	3932611
10731	2443888	3932264
10732	2444045	3931923
10733	2444201	3931579
10734	2444362	3931244
10735	2444564	3930975
10736	2444761	3930698
10737	2444924	3930368
10738	2445094	3930046
10739	2445290	3929769
10740	2445464	3929454
10741	2445639	3929142
10742	2445856	3928897
10743	2446039	3928598
10744	2446222	3928298
10745	2446394	3927982
10746	2446617	3927746
10747	2446834	3927501
10748	2447083	3927307
10749	2447231	3926953
10750	2447603	3926956
10751	2448305	3927490
10752	2449120	3928204
10753	2449509	3928235
10754	2449661	3927885
10755	2449822	3927550
10756	2449982	3927215
10757	2450178	3926936
10758	2450333	3926592
10759	2450539	3926329
10760	2450715	3926019
10761	2450857	3925653
10762	2451026	3925331
10763	2451198	3925013
10764	2451365	3924689
10765	2451547	3924389
10766	2451710	3924058
10767	2451881	3923739
10768	2452059	3923431
10769	2452226	3923106
10770	2452413	3922814
10771	2452573	3922478
10772	2452764	3922192
10773	2452908	3921830
10774	2453067	3921492
10775	2453214	3921136
10776	2453470	3920953
10777	2453723	3920767
10778	2453902	3920461
10779	2454066	3920132
10780	2454216	3919779
10781	2454387	3919461
10782	2454532	3919102
10783	2454720	3918812
10784	2455099	3918825
10785	2455295	3918548
10786	2455497	3918279
10787	2455801	3918172
10788	2456015	3917924
10789	2456190	3917612
10790	2456340	3917261
10791	2456527	3916968
10792	2456683	3916626
10793	2456837	3916282
10794	2457045	3916022
10795	2457280	3915806
10796	2457454	3915493
10797	2457618	3915164
10798	2457782	3914836
10799	2457944	3914504
10800	2458658	3915051
10801	2459348	3915559
10802	2460111	3916184
10803	2460424	3916091
10804	2460760	3916036
10805	2460959	3915764
10806	2461132	3915447
10807	2461308	3915138
10808	2461474	3914812
10809	2461678	3914547
10810	2461864	3914252
10811	2462070	3913989
10812	2462230	3913655
10813	2462404	3913342
10814	2462587	3913043
10815	2462760	3912728
10816	2462929	3912407
10817	2463121	3912124
10818	2463312	3911837
10819	2463527	3911590
10820	2463700	3911276
10821	2463893	3910992
10822	2464065	3910677
10823	2464241	3910367
10824	2464409	3910044
10825	2464561	3909696
10826	2464735	3909383
10827	2464937	3909115
10828	2465129	3908831
10829	2465374	3908631
10830	2465618	3908430
10831	2466102	3908608
10832	2466814	3909148
10833	2467576	3909766
10834	2468289	3910307
10835	2468613	3910232
10836	2468775	3909900
10837	2468928	3909554
10838	2469078	3909203
10839	2469205	3908816
10840	2469328	3908421
10841	2469823	3908617
10842	2470623	3909295
10843	2470997	3909298
10844	2471146	3908946
10845	2471289	3908584
10846	2471492	3908315
10847	2471785	3908192
10848	2472084	3908075
10849	2472253	3907754
10850	2472408	3907412
10851	2472577	3907091
10852	2472766	3906801
10853	2472920	3906457
10854	2473073	3906111
10855	2473226	3905765
10856	2473385	3905429
10857	2473540	3905087
10858	2473686	3904729
10859	2473819	3904352
10860	2473962	3903990
10861	2474118	3903649
10862	2474261	3903287
10863	2474415	3902943
10864	2474556	3902579
10865	2474699	3902218
10866	2474852	3901871
10867	2475011	3901535
10868	2475159	3901183
10869	2475328	3900862
10870	2475530	3900593
10871	2475727	3900318
10872	2475957	3900094
10873	2476141	3899797
10874	2476303	3899466
10875	2476565	3899292
10876	2476722	3898953
10877	2476872	3898603
10878	2477037	3898277
10879	2477203	3897952
10880	2477361	3897615
10881	2477517	3897274
10882	2477679	3896943
10883	2477835	3896603
10884	2477992	3896265
10885	2478149	3895926
10886	2478299	3895576
10887	2478441	3895214
10888	2478600	3894877
10889	2478749	3894527
10890	2479051	3894417
10891	2479882	3895136
10892	2480588	3895659
10893	2481345	3896263
10894	2481549	3895999
10895	2481721	3895683
10896	2481874	3895338
10897	2482027	3894992
10898	2482208	3894692
10899	2482374	3894366
10900	2482547	3894054
10901	2482698	3893705
10902	2482869	3893389
10903	2483031	3893057
10904	2483193	3892726
10905	2483366	3892414
10906	2483519	3892068
10907	2483680	3891737
10908	2483828	3891384
10909	2483977	3891033
10910	2484136	3890697
10911	2484298	3890367
10912	2484446	3890014
10913	2484586	3889650
10914	2484740	3889307
10915	2484890	3888958
10916	2485062	3888643
10917	2485220	3888306
10918	2485385	3887981
10919	2485529	3887623
10920	2485710	3887322
10921	2485872	3886992
10922	2486030	3886655
10923	2486197	3886333
10924	2486364	3886010
10925	2486527	3885683
10926	2486704	3885376
10927	2486894	3885090
10928	2487066	3884775
10929	2487230	3884448
10930	2487392	3884119
10931	2487546	3883776
10932	2487704	3883440
10933	2487863	3883105
10934	2488027	3882779
10935	2488185	3882443
10936	2488325	3882079
10937	2488464	3881713
10938	2488608	3881355
10939	2488747	3880990
10940	2488894	3880636
10941	2489059	3880311
10942	2489231	3879998
10943	2489376	3879643
10944	2489529	3879298
10945	2489677	3878947
10946	2490309	3879350
10947	2491118	3880028
10948	2491810	3880525
10949	2492290	3880690
10950	2492424	3880316
10951	2492575	3879969
10952	2492729	3879627
10953	2492889	3879294
10954	2493029	3878931
10955	2493185	3878592
10956	2493332	3878238
10957	2493470	3877872
10958	2493617	3877519
10959	2493764	3877166
10960	2493930	3876844
10961	2494091	3876512
10962	2494257	3876189
10963	2494434	3875882
10964	2494589	3875543
10965	2494750	3875212
10966	2494909	3874879
10967	2495056	3874526
10968	2495219	3874199
10969	2495409	3873913
10970	2495587	3873608
10971	2495759	3873295
10972	2495950	3873011
10973	2496105	3872671
10974	2496262	3872334
10975	2496512	3872142
10976	2496663	3871796
10977	2496827	3871470
10978	2496989	3871141
10979	2497157	3870821
10980	2497306	3870472
10981	2497475	3870154
10982	2497623	3869804
10983	2497771	3869453
10984	2497919	3869103
10985	2498065	3868749
10986	2498213	3868400
10987	2498353	3868037
10988	2498497	3867680
10989	2498665	3867361
10990	2498829	3867036
10991	2498985	3866698
10992	2499138	3866355
10993	2499294	3866018
10994	2499457	3865690
10995	2499614	3865354
10996	2499768	3865014
10997	2499926	3864680
10998	2500088	3864351
10999	2500700	3864719
11000	2501507	3865387
11001	2502317	3866060
11002	2502879	3866349
11003	2503027	3865999
11004	2503174	3865647
11005	2503328	3865307
11006	2503465	3864939
11007	2503615	3864592
11008	2503761	3864239
11009	2503905	3863882
11010	2504067	3863554
11011	2504243	3863248
11012	2504401	3862913
11013	2504575	3862603
11014	2504784	3862347
11015	2504952	3862029
11016	2505119	3861709
11017	2505274	3861369
11018	2505429	3861031
11019	2505597	3860712
11020	2505751	3860372
11021	2505937	3860080
11022	2506082	3859726
11023	2506226	3859370
11024	2506373	3859019
11025	2506527	3858679
11026	2506702	3858371
11027	2506845	3858014
11028	2507097	3857825
11029	2507253	3857487
11030	2507403	3857140
11031	2507563	3856811
11032	2507726	3856484
11033	2507888	3856157
11034	2508037	3855809
11035	2508182	3855456
11036	2508332	3855109
11037	2508484	3854766
11038	2508637	3854425
11039	2508780	3854067
11040	2508934	3853728
11041	2509081	3853378
11042	2509243	3853050
11043	2509420	3852746
11044	2509566	3852394
11045	2509721	3852056
11046	2510310	3852384
11047	2511108	3853032
11048	2511820	3853550
11049	2512182	3853528
11050	2512356	3853220
11051	2512504	3852870
11052	2512668	3852546
11053	2512811	3852190
11054	2512955	3851834
11055	2513108	3851493
11056	2513247	3851131
11057	2513400	3850789
11058	2513548	3850440
11059	2513698	3850095
11060	2513846	3849746
11061	2514013	3849427
11062	2514206	3849146
11063	2514348	3848789
11064	2514502	3848450
11065	2514658	3848113
11066	2514828	3847798
11067	2514975	3847448
11068	2515129	3847109
11069	2515277	3846761
11070	2515474	3846488
11071	2515685	3846235
11072	2515847	3845909
11073	2516009	3845582
11074	2516167	3845248
11075	2516326	3844917
11076	2516510	3844624
11077	2516672	3844297
11078	2516822	3843952
11079	2516982	3843623
11080	2517144	3843296
11081	2517292	3842948
11082	2517465	3842638
11083	2517621	3842302
11084	2517793	3841990
11085	2517940	3841642
11086	2518097	3841307
11087	2518238	3840949
11088	2518387	3840604
11089	2518536	3840257
11090	2518687	3839914
11091	2518852	3839591
11092	2519035	3839297
11093	2519181	3838947
11094	2519328	3838598
11095	2519472	3838244
11096	2519630	3837913
11097	2519779	3837566
11098	2520474	3838052
11099	2521309	3838750
11100	2522090	3839366
11101	2522402	3839267
11102	2522566	3838944
11103	2522724	3838612
11104	2522874	3838268
11105	2523028	3837929
11106	2523172	3837575
11107	2523338	3837255
11108	2523502	3836932
11109	2523655	3836592
11110	2523804	3836247
11111	2523950	3835895
11112	2524104	3835557
11113	2524245	3835199
11114	2524391	3834849
11115	2524548	3834516
11116	2524702	3834177
11117	2524853	3833835
11118	2525010	3833501
11119	2525167	3833167
11120	2525330	3832843
11121	2525497	3832524
11122	2525657	3832197
11123	2525837	3831897
11124	2526009	3831587
11125	2526158	3831241
11126	2526316	3830910
11127	2526468	3830569
11128	2526634	3830250
11129	2526815	3829952
11130	2526986	3829641
11131	2527172	3829352
11132	2527371	3829082
11133	2527536	3828761
11134	2527703	3828443
11135	2527874	3828131
11136	2528033	3827801
11137	2528196	3827477
11138	2528380	3827186
11139	2528544	3826863
11140	2528694	3826519
11141	2528861	3826201
11142	2529016	3825866
11143	2529167	3825524
11144	2529307	3825166
11145	2529470	3824842
11146	2529613	3824488
11147	2529761	3824142
11148	2529914	3823803
11149	2530170	3823620
11150	2530925	3824191
11151	2531658	3824729
11152	2532345	3825197
11153	2532509	3824874
11154	2532654	3824523
11155	2532804	3824180
11156	2532975	3823868
11157	2533140	3823549
11158	2533294	3823211
11159	2533449	3822875
11160	2533589	3822517
11161	2533731	3822162
11162	2533880	3821816
11163	2534044	3821495
11164	2534198	3821158
11165	2534353	3820822
11166	2534524	3820510
11167	2534692	3820195
11168	2534851	3819866
11169	2535006	3819530
11170	2535176	3819217
11171	2535357	3818921
11172	2535591	3818705
11173	2535791	3818437
11174	2535984	3818160
11175	2536134	3817817
11176	2536299	3817497
11177	2536468	3817183
11178	2536679	3816932
11179	2536867	3816647
11180	2537028	3816320
11181	2537187	3815992
11182	2537342	3815656
11183	2537489	3815309
11184	2537645	3814976
11185	2537793	3814631
11186	2537954	3814305
11187	2538112	3813974
11188	2538281	3813660
11189	2538459	3813360
11190	2538629	3813048
11191	2538783	3812711
11192	2538946	3812389
11193	2539099	3812051
11194	2539252	3811714
11195	2539406	3811378
11196	2539571	3811058
11197	2539732	3810732
11198	2539895	3810409
11199	2540039	3810059
11200	2540726	3810522
11201	2541467	3811066
11202	2541982	3811271
11203	2542126	3810921
11204	2542265	3810562
11205	2542410	3810211
11206	2542558	3809866
11207	2542693	3809503
11208	2542835	3809148
11209	2542974	3808790
11210	2543115	3808435
11211	2543271	3808102
11212	2543413	3807748
11213	2543543	3807376
11214	2543675	3807008
11215	2543858	3806714
11216	2544001	3806364
11217	2544154	3806025
11218	2544303	3805682
11219	2544446	3805330
11220	2544588	3804977
11221	2544721	3804609
11222	2545363	3805003
11223	2546029	3805433
11224	2546715	3805893
11225	2547022	3805785
11226	2547187	3805467
11227	2547326	3805108
11228	2547467	3804753
11229	2547608	3804397
11230	2547733	3804019
11231	2547888	3803684
11232	2548036	3803341
11233	2548182	3802992
11234	2548318	3802630
11235	2548466	3802286
11236	2548614	3801942
11237	2548758	3801591
11238	2548891	3801225
11239	2549036	3800876
11240	2549193	3800545
11241	2549357	3800224
11242	2549507	3799884
11243	2549663	3799552
11244	2549845	3799258
11245	2550019	3798952
11246	2550464	3799051
11247	2551244	3799649
11248	2551664	3799708
