iter	RMSE
11504	15.49436669
11505	15.49356756
11506	15.49284166
11507	15.49216174
11508	15.49163175
11509	15.49118355
11510	15.49050867
11511	15.49025473
11512	15.4896156
11513	15.48859464
11514	15.48792476
11515	15.48709376
11516	15.48662242
11517	15.48658065
11518	15.48631386
11519	15.485314
11520	15.48456811
11521	15.48431066
11522	15.48370368
11523	15.48258429
11524	15.48233107
11525	15.48132072
11526	15.48115871
11527	15.48055076
11528	15.4802165
11529	15.4797475
11530	15.47912329
11531	15.47814513
11532	15.47770848
11533	15.47705007
11534	15.47651957
11535	15.4756146
11536	15.47519665
11537	15.47424725
11538	15.47377466
11539	15.47333276
11540	15.47277739
11541	15.47254023
11542	15.47184235
11543	15.47144221
11544	15.47058046
11545	15.46972122
11546	15.46903773
11547	15.46848732
11548	15.46792154
11549	15.46722516
11550	15.46681125
11551	15.46662434
11552	15.46575976
11553	15.4652468
11554	15.46483283
11555	15.46469285
11556	15.46419862
11557	15.46372061
11558	15.46298733
11559	15.46276111
11560	15.46248281
11561	15.46231549
11562	15.4621234
11563	15.46200815
11564	15.46144896
11565	15.46123979
11566	15.46068484
11567	15.46007608
11568	15.45923249
11569	15.45849644
11570	15.4575964
11571	15.45689614
11572	15.45591657
11573	15.45583715
11574	15.45527688
11575	15.45508642
11576	15.45498392
11577	15.45428867
11578	15.45375312
11579	15.4534533
11580	15.45247096
11581	15.45178414
11582	15.45153212
11583	15.45092898
11584	15.45065816
11585	15.45029677
11586	15.44991316
11587	15.44972348
11588	15.44893315
11589	15.44851105
11590	15.44841194
11591	15.44785567
11592	15.44763436
11593	15.4469909
11594	15.44628161
11595	15.44562614
11596	15.44496037
11597	15.44425527
11598	15.44375099
11599	15.442986
11600	15.44265178
11601	15.44206282
11602	15.44153198
11603	15.44099683
11604	15.44030779
11605	15.43945371
11606	15.43924852
11607	15.43889456
11608	15.43841233
11609	15.43758124
11610	15.43708444
11611	15.43650211
11612	15.43578892
11613	15.43500472
11614	15.43432823
11615	15.43359613
11616	15.43290077
11617	15.43227038
11618	15.43201121
11619	15.43145606
11620	15.43126873
11621	15.43061347
11622	15.42986493
11623	15.4295792
11624	15.42906332
11625	15.42868431
11626	15.42781076
11627	15.42704327
11628	15.42623466
11629	15.42554496
11630	15.4247106
11631	15.42427243
11632	15.42373156
11633	15.42361516
11634	15.4231958
11635	15.42259069
11636	15.42245204
11637	15.42222693
11638	15.42157043
11639	15.42103802
11640	15.42090791
11641	15.42037463
11642	15.41982933
11643	15.41911024
11644	15.41898268
11645	15.41820618
11646	15.41760174
11647	15.41663338
11648	15.41649809
11649	15.41545517
11650	15.4147667
11651	15.41465965
11652	15.41445841
11653	15.41366627
11654	15.4134693
11655	15.41251867
11656	15.41210757
11657	15.41112858
11658	15.41057012
11659	15.40989856
11660	15.40947539
11661	15.40890658
11662	15.40815357
11663	15.40755986
11664	15.40685733
11665	15.4056004
11666	15.40540761
11667	15.4048318
11668	15.40422512
11669	15.40383264
11670	15.40333476
11671	15.40271859
11672	15.40234836
11673	15.40179986
11674	15.4008185
11675	15.40056394
11676	15.40003938
11677	15.39948051
11678	15.39899705
11679	15.39876732
11680	15.39794265
11681	15.39733141
11682	15.39693533
11683	15.39630862
11684	15.39628462
11685	15.39625975
11686	15.39587822
11687	15.39578134
11688	15.39554127
11689	15.39506798
11690	15.39429628
11691	15.39344222
11692	15.39255209
11693	15.39191491
11694	15.39144236
11695	15.39070393
11696	15.39022363
11697	15.38922438
11698	15.38829627
11699	15.38823622
11700	15.38738011
11701	15.3865454
11702	15.38592684
11703	15.3852585
11704	15.38497279
11705	15.38462015
11706	15.38443225
11707	15.38382133
11708	15.38375697
11709	15.3828517
11710	15.38225187
11711	15.38172926
11712	15.38132248
11713	15.38095431
11714	15.38081786
11715	15.38022653
11716	15.37949014
11717	15.37864298
11718	15.37798547
11719	15.3772876
11720	15.37637593
11721	15.37583166
11722	15.37512767
11723	15.37444341
11724	15.37409997
11725	15.3731263
11726	15.37239042
11727	15.37226677
11728	15.37166567
11729	15.37086875
11730	15.37019631
11731	15.36958568
11732	15.36891062
11733	15.36876976
11734	15.36833859
11735	15.36820632
11736	15.36811699
11737	15.36744615
11738	15.36699519
11739	15.36626761
11740	15.3660202
11741	15.36510701
11742	15.3649833
11743	15.36473845
11744	15.36380113
11745	15.36309144
11746	15.36207496
11747	15.36135316
11748	15.36075937
11749	15.36055227
11750	15.35991032
11751	15.35975219
11752	15.35884808
11753	15.35816137
11754	15.35781241
11755	15.35718324
11756	15.35640362
11757	15.35626351
11758	15.35568671
11759	15.3555741
11760	15.35439207
11761	15.35391149
11762	15.35380918
11763	15.35372407
11764	15.35358565
11765	15.35327442
11766	15.35228567
11767	15.3512745
11768	15.35088497
11769	15.35001903
11770	15.34921755
11771	15.3480161
11772	15.3474605
11773	15.34659179
11774	15.34644815
11775	15.3461643
11776	15.3459527
11777	15.34561293
11778	15.34485508
11779	15.34475186
11780	15.34385891
11781	15.34314571
11782	15.34295558
11783	15.34283943
11784	15.34243076
11785	15.34200402
11786	15.34119867
11787	15.34010502
11788	15.33986924
11789	15.33921524
11790	15.33898117
11791	15.33815845
11792	15.3373925
11793	15.33639583
11794	15.33552133
11795	15.33464076
11796	15.33395124
11797	15.33316957
11798	15.33225701
11799	15.33170342
11800	15.33127809
11801	15.33099052
11802	15.33085706
11803	15.33062028
11804	15.33012002
11805	15.32944665
11806	15.32900749
11807	15.32871901
11808	15.32796722
11809	15.32749098
11810	15.3270776
11811	15.3261707
11812	15.32614056
11813	15.32605357
11814	15.32597002
11815	15.32575211
11816	15.32541276
11817	15.32475642
11818	15.3238244
11819	15.32306117
11820	15.3223987
11821	15.32155011
11822	15.32148205
11823	15.32119343
11824	15.32048176
11825	15.32031203
11826	15.32017245
11827	15.3197537
11828	15.31911435
11829	15.31832245
11830	15.3177132
11831	15.31713409
11832	15.31638949
11833	15.31615334
11834	15.31599304
11835	15.31579912
11836	15.31506738
11837	15.31502429
11838	15.31461833
11839	15.31390377
11840	15.31381585
11841	15.31355467
11842	15.31278662
11843	15.31211594
11844	15.31119005
11845	15.31076675
11846	15.31060553
11847	15.31017875
11848	15.30999166
11849	15.30977008
11850	15.30935535
11851	15.30912945
11852	15.30865866
11853	15.30833444
11854	15.30762218
11855	15.30744454
11856	15.30699785
11857	15.3067538
11858	15.30667015
11859	15.30594746
11860	15.30521353
11861	15.30403536
11862	15.30400863
11863	15.3035903
11864	15.30289506
11865	15.30233868
11866	15.30192117
11867	15.30127504
11868	15.30103694
11869	15.3002303
11870	15.29951421
11871	15.29905261
11872	15.29875149
11873	15.2986005
11874	15.29775576
11875	15.29701626
11876	15.29642428
11877	15.29576756
11878	15.29558978
11879	15.29511599
11880	15.2944851
11881	15.29382571
11882	15.29350377
11883	15.29293151
11884	15.29278995
11885	15.29230658
11886	15.29200964
11887	15.29162119
11888	15.29095736
11889	15.29068975
11890	15.29026846
11891	15.2898558
11892	15.2896581
11893	15.28896655
11894	15.28823784
11895	15.28767575
11896	15.28744434
11897	15.28695216
11898	15.28644874
11899	15.28581059
11900	15.28508951
11901	15.2844418
11902	15.28362133
11903	15.28272826
11904	15.28216683
11905	15.2814067
11906	15.2810629
11907	15.28097134
11908	15.28029495
11909	15.27984141
11910	15.27914424
11911	15.27893257
11912	15.27851701
11913	15.27797875
11914	15.27768931
11915	15.27710091
11916	15.27617462
11917	15.27521113
11918	15.27447485
11919	15.27382496
11920	15.27303763
11921	15.27265648
11922	15.27237904
11923	15.27206356
11924	15.27127095
11925	15.27081887
11926	15.27015759
11927	15.26966572
11928	15.26925596
11929	15.26823583
11930	15.26808367
11931	15.26801364
11932	15.26736607
11933	15.26697181
11934	15.26641498
11935	15.26596882
11936	15.26543444
11937	15.26518281
11938	15.26448842
11939	15.2638113
11940	15.26323966
11941	15.26284702
11942	15.26198215
11943	15.26138881
11944	15.26064582
11945	15.26015796
11946	15.25946248
11947	15.2589694
11948	15.25858098
11949	15.25780843
11950	15.25771326
11951	15.25721839
11952	15.25694413
11953	15.25683685
11954	15.25663526
11955	15.25592231
11956	15.2551929
11957	15.25466852
11958	15.2543423
11959	15.25348386
11960	15.25306501
11961	15.25277596
11962	15.25192955
11963	15.2517729
11964	15.25114715
11965	15.25037336
11966	15.25027382
11967	15.24972937
11968	15.24945324
11969	15.24920221
11970	15.24848546
11971	15.24797211
11972	15.24782927
11973	15.2469973
11974	15.2461904
11975	15.24543368
11976	15.245167
11977	15.24463708
11978	15.24383699
11979	15.24311218
11980	15.2428368
11981	15.24259
11982	15.24217344
11983	15.24136975
11984	15.2408527
11985	15.2401113
11986	15.2400524
11987	15.23946947
11988	15.23902945
11989	15.23832867
11990	15.23753517
11991	15.23686292
11992	15.23613172
11993	15.23554345
11994	15.23475587
11995	15.23403757
11996	15.23303761
11997	15.23243188
11998	15.23200638
11999	15.23131049
12000	15.23077403
12001	15.23010061
12002	15.22909865
12003	15.22869474
12004	15.22798828
12005	15.22779671
12006	15.22753666
12007	15.22709889
12008	15.22572048
12009	15.22559217
12010	15.22539971
12011	15.22516909
12012	15.22476506
12013	15.22432375
12014	15.22366738
12015	15.22304307
12016	15.22243261
12017	15.22161661
12018	15.22100435
12019	15.2203279
12020	15.21977544
12021	15.21934959
12022	15.21902347
12023	15.21821682
12024	15.21766169
12025	15.21676995
12026	15.21619221
12027	15.21562138
12028	15.21451436
12029	15.21403631
12030	15.21309924
12031	15.21263936
12032	15.21202415
12033	15.21128048
12034	15.21066607
12035	15.21045172
12036	15.21027642
12037	15.20962552
12038	15.20886177
12039	15.20830369
12040	15.20780721
12041	15.20700604
12042	15.20648956
12043	15.20629858
12044	15.20589753
12045	15.205335
12046	15.20451026
12047	15.20438698
12048	15.20389732
12049	15.20373757
12050	15.20314196
12051	15.20233968
12052	15.20179698
12053	15.20127337
12054	15.20068288
12055	15.19962341
12056	15.1988001
12057	15.19848049
12058	15.19742
12059	15.19679548
12060	15.19614487
12061	15.19590426
12062	15.19565321
12063	15.1955316
12064	15.19496347
12065	15.19435275
12066	15.1937394
12067	15.1931434
12068	15.19301047
12069	15.19252392
12070	15.19179059
12071	15.19079132
12072	15.19051238
12073	15.19046025
12074	15.19005095
12075	15.18927318
12076	15.18855621
12077	15.18799216
12078	15.18746895
12079	15.1869518
12080	15.18668061
12081	15.18621907
12082	15.18570535
12083	15.18458051
12084	15.18369031
12085	15.18349557
12086	15.18317738
12087	15.18282179
12088	15.18268616
12089	15.18160978
12090	15.18085071
12091	15.18010638
12092	15.17994725
12093	15.1792307
12094	15.17840367
12095	15.17780273
12096	15.17763487
12097	15.1766799
12098	15.17624676
12099	15.17528648
12100	15.17456885
12101	15.17397557
12102	15.17327005
12103	15.17254623
12104	15.17232177
12105	15.17194853
12106	15.1715022
12107	15.1707374
12108	15.17010047
12109	15.16967235
12110	15.16922247
12111	15.16905626
12112	15.1687691
12113	15.16809466
12114	15.16806421
12115	15.1676282
12116	15.16685972
12117	15.16609382
12118	15.16564818
12119	15.16507632
12120	15.16425462
12121	15.16415973
12122	15.16348858
12123	15.16334494
12124	15.16293927
12125	15.16215837
12126	15.1614819
12127	15.16119981
12128	15.16060515
12129	15.16000349
12130	15.15950979
12131	15.15888458
12132	15.1584039
12133	15.15824715
12134	15.15815658
12135	15.1581174
12136	15.1570654
12137	15.15698789
12138	15.15633558
12139	15.15557437
12140	15.15502739
12141	15.15464501
12142	15.15405706
12143	15.15387326
12144	15.15318597
12145	15.1529046
12146	15.15281313
12147	15.15207439
12148	15.1516266
12149	15.1514027
12150	15.15097145
12151	15.15013068
12152	15.14927157
12153	15.14824858
12154	15.14750178
12155	15.1468569
12156	15.14645253
12157	15.1457161
12158	15.1452411
12159	15.14494564
12160	15.14481752
12161	15.14437736
12162	15.14379946
12163	15.14366261
12164	15.14352663
12165	15.14277175
12166	15.14212406
12167	15.14188956
12168	15.14178146
12169	15.14173787
12170	15.1410631
12171	15.14027584
12172	15.13966379
12173	15.139111
12174	15.13855034
12175	15.13850064
12176	15.13785625
12177	15.13718393
12178	15.13676361
12179	15.13579036
12180	15.13530023
12181	15.1351476
12182	15.13483188
12183	15.13437399
12184	15.13381141
12185	15.13303337
12186	15.13257106
12187	15.13207209
12188	15.13148326
12189	15.13133322
12190	15.13093279
12191	15.13070597
12192	15.12964073
12193	15.12874031
12194	15.12833808
12195	15.12751176
12196	15.12737651
12197	15.12720286
12198	15.12685294
12199	15.12660686
12200	15.12615657
12201	15.12563383
12202	15.12541478
12203	15.12530046
12204	15.12503689
12205	15.12453157
12206	15.12435789
12207	15.12347113
12208	15.12286538
12209	15.1223853
12210	15.12143034
12211	15.12106108
12212	15.12092577
12213	15.12039237
12214	15.11957173
12215	15.11901908
12216	15.11872049
12217	15.11845157
12218	15.118311
12219	15.11785872
12220	15.11722567
12221	15.11658212
12222	15.11591846
12223	15.11552549
12224	15.11523119
12225	15.11475087
12226	15.11449324
12227	15.11392992
12228	15.11327837
12229	15.11271326
12230	15.11258137
12231	15.11236388
12232	15.11200838
12233	15.11156115
12234	15.11108682
12235	15.11015997
12236	15.10987605
12237	15.10918501
12238	15.10835765
12239	15.10795399
12240	15.1073485
12241	15.10728995
12242	15.10703831
12243	15.10688802
12244	15.10625364
12245	15.10609985
12246	15.10528892
12247	15.10496646
12248	15.10450853
12249	15.10390901
12250	15.10352184
12251	15.10282964
12252	15.10272913
12253	15.1024608
12254	15.10236903
12255	15.1016995
12256	15.10115144
12257	15.10057014
12258	15.10019863
12259	15.09977203
12260	15.09876055
12261	15.09839686
12262	15.09830506
12263	15.09804452
12264	15.09711337
12265	15.09651618
12266	15.09623463
12267	15.09550537
12268	15.09542142
12269	15.09522817
12270	15.09481804
12271	15.09426711
12272	15.093536
12273	15.09292992
12274	15.09219438
12275	15.09187601
12276	15.09169933
12277	15.09127599
12278	15.09047213
12279	15.08990879
12280	15.08903925
12281	15.0883875
12282	15.08774535
12283	15.08717316
12284	15.08690193
12285	15.08636033
12286	15.08618884
12287	15.08552647
12288	15.08502332
12289	15.08476781
12290	15.08470568
12291	15.08417975
12292	15.0841045
12293	15.0837387
12294	15.0832775
12295	15.08256337
12296	15.08211264
12297	15.081177
12298	15.08075424
12299	15.08010213
12300	15.07942373
12301	15.07889588
12302	15.07868228
12303	15.07788388
12304	15.07739186
12305	15.07688757
12306	15.07630709
12307	15.07593235
12308	15.07546916
12309	15.07503836
12310	15.07438075
12311	15.07419949
12312	15.0736119
12313	15.07333605
12314	15.07288417
12315	15.07282461
12316	15.07234382
12317	15.07228864
12318	15.0716204
12319	15.07090309
12320	15.0700307
12321	15.06921695
12322	15.06808604
12323	15.06786965
12324	15.06771021
12325	15.06683326
12326	15.06650384
12327	15.06599042
12328	15.06554709
12329	15.06492586
12330	15.06473835
12331	15.06438961
12332	15.06401632
12333	15.06351597
12334	15.06302436
12335	15.06215589
12336	15.06151876
12337	15.06072821
12338	15.06014974
12339	15.0596738
12340	15.05920573
12341	15.05880339
12342	15.05865875
12343	15.05738503
12344	15.05724301
12345	15.0571343
12346	15.05680906
12347	15.05623043
12348	15.05607438
12349	15.0552853
12350	15.05514852
12351	15.05454265
12352	15.05358777
12353	15.05318878
12354	15.05292571
12355	15.05271262
12356	15.05176113
12357	15.05131123
12358	15.05111478
12359	15.05027282
12360	15.049665
12361	15.049044
12362	15.0489554
12363	15.04836771
12364	15.04800718
12365	15.04792122
12366	15.04727558
12367	15.04687994
12368	15.04637375
12369	15.04556749
12370	15.04543238
12371	15.04454448
12372	15.04434355
12373	15.04383903
12374	15.04342487
12375	15.04283696
12376	15.04215513
12377	15.0419998
12378	15.04182868
12379	15.04120998
12380	15.04056582
12381	15.03985667
12382	15.0397338
12383	15.03907025
12384	15.03855766
12385	15.03808191
12386	15.03805382
12387	15.03783437
12388	15.03724536
12389	15.03636751
12390	15.03631133
12391	15.03569416
12392	15.03498567
12393	15.03434386
12394	15.03419987
12395	15.0337196
12396	15.03323667
12397	15.03273617
12398	15.03244025
12399	15.03188879
12400	15.03116255
12401	15.0310879
12402	15.0308868
12403	15.03068042
12404	15.0299954
12405	15.02932703
12406	15.02875877
12407	15.02785231
12408	15.02729453
12409	15.02666031
12410	15.02595929
12411	15.02521959
12412	15.02515107
12413	15.0250474
12414	15.02451148
12415	15.02395973
12416	15.02330955
12417	15.02323838
12418	15.02289482
12419	15.02221648
12420	15.02188608
12421	15.02104248
12422	15.02044842
12423	15.02008195
12424	15.01943072
12425	15.01924792
12426	15.01853513
12427	15.01793306
12428	15.01705407
12429	15.01691168
12430	15.0161935
12431	15.01525816
12432	15.01500233
12433	15.01452056
12434	15.01385327
12435	15.01330904
12436	15.01285887
12437	15.01209302
12438	15.01193123
12439	15.01117061
12440	15.01061484
12441	15.0100872
12442	15.00912421
12443	15.00859124
12444	15.00799317
12445	15.0077513
12446	15.00698431
12447	15.00618209
12448	15.00600001
12449	15.00515375
12450	15.00458633
12451	15.00409895
12452	15.00379103
12453	15.0035746
12454	15.0029341
12455	15.0023138
12456	15.00156061
12457	15.00093586
12458	15.00058739
12459	15.00052139
12460	15.0002046
12461	14.9998218
12462	14.99971356
12463	14.99908256
12464	14.99901392
12465	14.99836002
12466	14.99741828
12467	14.99690866
12468	14.99612087
12469	14.99549149
12470	14.99465257
12471	14.99417102
12472	14.99410588
12473	14.99382328
12474	14.99356709
12475	14.99292352
12476	14.99174018
12477	14.99154119
12478	14.99118282
12479	14.99051361
12480	14.99011207
12481	14.9899518
12482	14.98982147
12483	14.98976687
12484	14.98916629
12485	14.98845295
12486	14.98777833
12487	14.98720761
12488	14.98685618
12489	14.98571113
12490	14.98551293
12491	14.98462412
12492	14.98397312
12493	14.98325072
12494	14.9830525
12495	14.98254151
12496	14.98194504
12497	14.98137233
12498	14.98013433
12499	14.97946991
12500	14.97942233
12501	14.97929543
12502	14.97861776
12503	14.97855078
12504	14.97808635
12505	14.97785545
12506	14.97662597
12507	14.97610154
12508	14.97607422
12509	14.97581508
12510	14.97502971
12511	14.97479788
12512	14.97460924
12513	14.97406799
12514	14.97369157
12515	14.97321552
12516	14.97237623
12517	14.97219197
12518	14.97211703
12519	14.9720227
12520	14.97148752
12521	14.9712962
12522	14.97074866
12523	14.9697267
12524	14.96971083
12525	14.96878492
12526	14.96823376
12527	14.96747269
12528	14.96649725
12529	14.96643992
12530	14.96560202
12531	14.96515659
12532	14.96459647
12533	14.96435742
12534	14.96417571
12535	14.96406897
12536	14.96393665
12537	14.96381757
12538	14.96325387
12539	14.96257723
12540	14.96202231
12541	14.96114093
12542	14.96012626
12543	14.96006097
12544	14.95942566
12545	14.95871708
12546	14.95834645
12547	14.957321
12548	14.95685061
12549	14.95603776
12550	14.95528401
12551	14.95485681
12552	14.95404474
12553	14.95350539
12554	14.95303047
12555	14.95234365
12556	14.95178924
12557	14.95139548
12558	14.95011262
12559	14.94949985
12560	14.94894886
12561	14.9488376
12562	14.94822919
12563	14.9477223
12564	14.94726309
12565	14.94690631
12566	14.94687364
12567	14.94667581
12568	14.9460364
12569	14.94523357
12570	14.94473895
12571	14.94414097
12572	14.9435518
12573	14.94303592
12574	14.94291402
12575	14.94269759
12576	14.94197939
12577	14.94136186
12578	14.9408945
12579	14.94086181
12580	14.94045982
12581	14.93975741
12582	14.93963018
12583	14.93921755
12584	14.93888178
12585	14.93828887
12586	14.93769417
12587	14.93703051
12588	14.93629171
12589	14.93614588
12590	14.93534517
12591	14.93463987
12592	14.93388503
12593	14.93354473
12594	14.93300376
12595	14.93255824
12596	14.93231602
12597	14.93166362
12598	14.9308609
12599	14.92997413
12600	14.92960456
12601	14.92908997
12602	14.92865406
12603	14.92844008
12604	14.92796348
12605	14.92710484
12606	14.92646194
12607	14.92640357
12608	14.92600738
12609	14.92522646
12610	14.92432522
12611	14.92357605
12612	14.92276405
12613	14.9222563
12614	14.92184408
12615	14.92098509
12616	14.92049144
12617	14.92008801
12618	14.91992168
12619	14.91981728
12620	14.91940322
12621	14.9189219
12622	14.91849101
12623	14.91791056
12624	14.91739291
12625	14.9162558
12626	14.91617792
12627	14.91611066
12628	14.91589296
12629	14.91547437
12630	14.91463006
12631	14.91401317
12632	14.91308823
12633	14.91252174
12634	14.91199948
12635	14.91146569
12636	14.91091772
12637	14.91013513
12638	14.9095818
12639	14.90898507
12640	14.90830685
12641	14.90808372
12642	14.90751792
12643	14.90727884
12644	14.90690162
12645	14.90618169
12646	14.90576637
12647	14.9056167
12648	14.90532712
12649	14.90463279
12650	14.90376042
12651	14.90361339
12652	14.90318559
12653	14.90272324
12654	14.90190832
12655	14.9014539
12656	14.90073459
12657	14.90064424
12658	14.90027659
12659	14.89969366
12660	14.89928436
12661	14.89872619
12662	14.8980989
12663	14.89740158
12664	14.89690715
12665	14.89662182
12666	14.89614863
12667	14.89587038
12668	14.89528107
12669	14.8948424
12670	14.8943142
12671	14.89387284
12672	14.89359632
12673	14.89294931
12674	14.8925735
12675	14.89170485
12676	14.89156214
12677	14.89149477
12678	14.89087249
12679	14.8902165
12680	14.88985924
12681	14.88905426
12682	14.888814
12683	14.88846114
12684	14.88800453
12685	14.88734043
12686	14.8866435
12687	14.88661246
12688	14.88604407
12689	14.88581529
12690	14.88528323
12691	14.88497817
12692	14.8843769
12693	14.88401063
12694	14.8833907
12695	14.88286831
12696	14.8827468
12697	14.88220487
12698	14.88157688
12699	14.88113248
12700	14.88050001
12701	14.88007021
12702	14.87938403
12703	14.87877721
12704	14.87862949
12705	14.87845915
12706	14.87811093
12707	14.87802398
12708	14.87750982
12709	14.87733947
12710	14.87657996
12711	14.8758417
12712	14.87569395
12713	14.87566556
12714	14.875079
12715	14.87464106
12716	14.87393909
12717	14.87333827
12718	14.87317896
12719	14.87278135
12720	14.87198211
12721	14.87126403
12722	14.87075231
12723	14.87028007
12724	14.87026454
12725	14.87015047
12726	14.86988283
12727	14.8689476
12728	14.8686897
12729	14.8678201
12730	14.86758615
12731	14.86733178
12732	14.86684345
12733	14.86662503
12734	14.86646299
12735	14.86618817
12736	14.86610116
12737	14.8655715
12738	14.86511197
12739	14.86508577
12740	14.86506135
12741	14.86461113
12742	14.86366491
12743	14.86305968
12744	14.86266357
12745	14.86255477
12746	14.86163107
12747	14.8610484
12748	14.86067578
12749	14.86018457
12750	14.86013127
12751	14.85953033
12752	14.85926961
12753	14.85878945
12754	14.85814448
12755	14.85777179
12756	14.85722451
12757	14.8566892
12758	14.85640799
12759	14.85582555
12760	14.85570604
12761	14.85529686
12762	14.8551067
12763	14.85494898
12764	14.85419009
12765	14.85363912
12766	14.85327076
12767	14.85252512
12768	14.85155503
12769	14.85082219
12770	14.85013643
12771	14.84929241
12772	14.84912084
12773	14.84881371
12774	14.8481283
12775	14.84769846
12776	14.84732772
12777	14.84630616
12778	14.84627593
12779	14.84565176
12780	14.84534678
12781	14.84514227
12782	14.84500177
12783	14.84451271
12784	14.84387156
12785	14.84344115
12786	14.84276128
12787	14.84223612
12788	14.84211383
12789	14.84161489
12790	14.84144412
12791	14.84074992
12792	14.84054535
12793	14.84043594
12794	14.84032654
12795	14.83977239
12796	14.83934141
12797	14.83914082
12798	14.83848833
12799	14.83846698
12800	14.83839981
12801	14.83774506
12802	14.83720415
12803	14.83639276
12804	14.83586693
12805	14.83547188
12806	14.83479075
12807	14.83416876
12808	14.83378301
12809	14.83311782
12810	14.83301414
12811	14.83233423
12812	14.83150878
12813	14.83090534
12814	14.83040068
12815	14.82980388
12816	14.82940644
12817	14.82888036
12818	14.82869209
12819	14.82812193
12820	14.82763408
12821	14.82682573
12822	14.82586819
12823	14.82577293
12824	14.82558328
12825	14.82514744
12826	14.82495735
12827	14.82449789
12828	14.82415107
12829	14.82375793
12830	14.82313726
12831	14.82244666
12832	14.82216213
12833	14.82167409
12834	14.82159438
12835	14.8209282
12836	14.82049846
12837	14.82031854
12838	14.81963181
12839	14.81925994
12840	14.81905729
12841	14.81867159
12842	14.81801107
12843	14.81795851
12844	14.81739728
12845	14.81675274
12846	14.81639905
12847	14.81550232
12848	14.81476948
12849	14.81455698
12850	14.81444248
12851	14.81365256
12852	14.81314419
12853	14.81247629
12854	14.81232747
12855	14.81203829
12856	14.81164973
12857	14.8111609
12858	14.8110036
12859	14.81033516
12860	14.80984361
12861	14.80898615
12862	14.80880297
12863	14.80857745
12864	14.80792539
12865	14.80745828
12866	14.80660514
12867	14.80605463
12868	14.80560975
12869	14.80537036
12870	14.80481668
12871	14.8046232
12872	14.80436508
12873	14.80336373
12874	14.80289291
12875	14.80210728
12876	14.80155883
12877	14.80130511
12878	14.80077714
12879	14.80029509
12880	14.7995508
12881	14.798897
12882	14.79824853
12883	14.79784891
12884	14.7976036
12885	14.79695596
12886	14.79651705
12887	14.79628108
12888	14.79581673
12889	14.79500574
12890	14.79482061
12891	14.79470417
12892	14.79393818
12893	14.79316368
12894	14.79298878
12895	14.79283263
12896	14.79190725
12897	14.79124999
12898	14.79072925
12899	14.79059003
12900	14.79002776
12901	14.78945834
12902	14.78915844
12903	14.78855016
12904	14.78818642
12905	14.78813867
12906	14.78760711
12907	14.78673273
12908	14.78667605
12909	14.78571591
12910	14.7855329
12911	14.78494098
12912	14.78432136
12913	14.78427582
12914	14.78363474
12915	14.78301462
12916	14.78229759
12917	14.7816274
12918	14.78136307
12919	14.78079107
12920	14.78043474
12921	14.78022933
12922	14.77985289
12923	14.77923261
12924	14.77880031
12925	14.77810094
12926	14.77755651
12927	14.7771398
12928	14.77639747
12929	14.77614734
12930	14.77566135
12931	14.7751155
12932	14.7749462
12933	14.77467281
12934	14.7745178
12935	14.77402015
12936	14.77343625
12937	14.77333127
12938	14.77327855
12939	14.77263297
12940	14.77220228
12941	14.77133414
12942	14.77117731
12943	14.77073227
12944	14.77024923
12945	14.76979612
12946	14.76959325
12947	14.76906146
12948	14.76864273
12949	14.76851983
12950	14.76782176
12951	14.76765461
12952	14.76716075
12953	14.76658373
12954	14.766493
12955	14.76583238
12956	14.76580064
12957	14.7656585
12958	14.76509842
12959	14.76437112
12960	14.76354947
12961	14.76291286
12962	14.76195297
12963	14.7618546
12964	14.76134624
12965	14.76112447
12966	14.76104443
12967	14.76054543
12968	14.75960909
12969	14.75909931
12970	14.7590519
12971	14.75841867
12972	14.75770357
12973	14.75766288
12974	14.75687394
12975	14.75679791
12976	14.75602906
12977	14.75558088
12978	14.75549858
12979	14.75526017
12980	14.75512106
12981	14.75439775
12982	14.75437851
12983	14.75399067
12984	14.75348338
12985	14.75266962
12986	14.75251796
12987	14.75238061
12988	14.75209114
12989	14.75151533
12990	14.75116948
12991	14.75067999
12992	14.74956984
12993	14.74892681
12994	14.74833566
12995	14.74755428
12996	14.74694831
12997	14.74634455
12998	14.74632217
12999	14.74624966
13000	14.74581282
13001	14.7452766
13002	14.74442344
13003	14.7434628
13004	14.74329895
13005	14.74270892
13006	14.74197336
13007	14.74141998
13008	14.74050481
13009	14.74003064
13010	14.73966257
13011	14.73951302
13012	14.73892865
13013	14.7384092
13014	14.73792197
13015	14.73775582
13016	14.73749787
13017	14.73688029
13018	14.73672532
13019	14.7362676
13020	14.73592452
13021	14.73524775
13022	14.73442044
13023	14.73404193
13024	14.73322664
13025	14.73242789
13026	14.73236024
13027	14.73222092
13028	14.73186833
13029	14.73128412
13030	14.73117928
13031	14.73072272
13032	14.73022001
13033	14.73017744
13034	14.72991039
13035	14.72979076
13036	14.72957165
13037	14.72922259
13038	14.72880989
13039	14.72794054
13040	14.72782671
13041	14.72708772
13042	14.72706352
13043	14.7267749
13044	14.72626667
13045	14.72592202
13046	14.7252161
13047	14.72512332
13048	14.72481853
13049	14.72413228
13050	14.72350472
13051	14.72285113
13052	14.72264671
13053	14.72215582
13054	14.72204599
13055	14.72114306
13056	14.72104353
13057	14.7204526
13058	14.71971234
13059	14.71920791
